epoch,batch_idx,data_type,tot_loss,recon_loss,pred_loss,kld_loss,prop_bce_loss,disc_loss,mmd_loss,run_time
0,0,train,6.263808727264404,4.390841960906982,0,0.0,0.4874489903450012,0.5510476231575012,0,1.12911
0,1,train,5.577540874481201,3.1977338790893555,0,0.0,0.181741401553154,0.47411295771598816,0,0.34082
0,2,train,5.570981979370117,2.8650612831115723,0,0.0,0.16268548369407654,0.4544585645198822,0,0.34234
0,3,train,5.494049072265625,2.7414708137512207,0,0.0,0.1637221872806549,0.4397514760494232,0,0.33927
0,4,train,5.256731986999512,2.5910980701446533,0,0.0,0.15797942876815796,0.45110780000686646,0,0.33739
0,5,train,4.9935736656188965,2.4802374839782715,0,0.0,0.15696115791797638,0.4425869882106781,0,0.34151
0,6,train,4.767934799194336,2.455772876739502,0,0.0,0.1374245584011078,0.4639819264411926,0,0.33868
0,7,train,4.541772365570068,2.4269027709960938,0,0.0,0.141995370388031,0.47747695446014404,0,0.33768
0,8,train,4.281647205352783,2.3906102180480957,0,0.0,0.16464072465896606,0.5067976713180542,0,0.3402
0,9,train,4.0318756103515625,2.3756191730499268,0,0.0,0.16995124518871307,0.535973072052002,0,0.34092
0,10,train,3.7988734245300293,2.3546142578125,0,0.0,0.2032976746559143,0.5762366652488708,0,0.33792
0,11,train,3.630066394805908,2.3472721576690674,0,0.0,0.259490042924881,0.6265541911125183,0,0.34301
0,12,train,3.4908804893493652,2.3245718479156494,0,0.0,0.31932970881462097,0.693699836730957,0,0.33946
0,13,train,3.412508964538574,2.2834997177124023,0,0.0,0.4117699861526489,0.7535104155540466,0,0.3397
0,14,train,3.419312000274658,2.2753095626831055,0,0.0,0.49093449115753174,0.7895498275756836,0,0.34103
0,15,train,3.461069107055664,2.2735049724578857,0,0.0,0.5466355085372925,0.8013428449630737,0,0.34075
0,16,train,3.499436855316162,2.263291597366333,0,0.0,0.5583160519599915,0.7630877494812012,0,0.3398
0,17,train,3.5550732612609863,2.254023790359497,0,0.0,0.5520307421684265,0.7308005094528198,0,0.35522
0,18,train,3.6157381534576416,2.249176502227783,0,0.0,0.5418865084648132,0.711602509021759,0,0.34047
0,19,train,3.653231382369995,2.242586851119995,0,0.0,0.526388943195343,0.6941013336181641,0,0.34083
0,20,train,3.6531519889831543,2.243938446044922,0,0.0,0.5092712044715881,0.6825588941574097,0,0.3377
0,21,train,3.5548391342163086,2.2212443351745605,0,0.0,0.4836166203022003,0.6978846192359924,0,0.34124
0,22,train,3.4500961303710938,2.2207088470458984,0,0.0,0.4656504690647125,0.7411092519760132,0,0.3424
0,23,train,3.34310245513916,2.2247753143310547,0,0.0,0.4456813335418701,0.7858046293258667,0,0.34112
0,24,train,3.240314483642578,2.216507911682129,0,0.0,0.43508023023605347,0.8348900079727173,0,0.33951
0,25,train,3.1905975341796875,2.221249580383301,0,0.0,0.4244018495082855,0.8544906973838806,0,0.34264
0,26,train,3.1440885066986084,2.211095094680786,0,0.0,0.4125349223613739,0.8903793096542358,0,0.34066
0,27,train,3.139998197555542,2.2230064868927,0,0.0,0.4080161452293396,0.9018778800964355,0,0.3392
0,28,train,3.142404556274414,2.2289721965789795,0,0.0,0.39956262707710266,0.9004745483398438,0,0.34396
0,29,train,3.1395375728607178,2.2279980182647705,0,0.0,0.40144410729408264,0.9001380205154419,0,0.34154
0,30,train,3.1050634384155273,2.234286069869995,0,0.0,0.39247775077819824,0.9214822053909302,0,0.33756
0,31,train,3.048537492752075,2.2378032207489014,0,0.0,0.38836047053337097,0.9798148274421692,0,0.3448
0,32,train,2.9662106037139893,2.222738265991211,0,0.0,0.38939303159713745,1.0548394918441772,0,0.34332
0,33,train,2.9084646701812744,2.229714870452881,0,0.0,0.38593173027038574,1.1399004459381104,0,0.34442
0,34,train,2.821122407913208,2.206454038619995,0,0.0,0.3788069784641266,1.2527227401733398,0,0.34565
0,35,train,2.7841691970825195,2.1993300914764404,0,0.0,0.38692009449005127,1.3290115594863892,0,0.34077
0,36,train,2.7643189430236816,2.204718828201294,0,0.0,0.38292819261550903,1.3950265645980835,0,0.33937
0,37,train,2.7554404735565186,2.1984939575195312,0,0.0,0.3816250264644623,1.398118019104004,0,0.34062
0,38,train,2.74932861328125,2.195279836654663,0,0.0,0.38147157430648804,1.4209134578704834,0,0.34578
0,39,train,2.761568069458008,2.1968605518341064,0,0.0,0.38795968890190125,1.415611743927002,0,0.34153
0,40,train,2.7535784244537354,2.1787850856781006,0,0.0,0.38985663652420044,1.400591254234314,0,0.34219
0,41,train,2.7645883560180664,2.175389051437378,0,0.0,0.40263795852661133,1.4047812223434448,0,0.34029
0,42,train,2.76511549949646,2.171689748764038,0,0.0,0.40219348669052124,1.4020719528198242,0,0.33988
0,43,train,2.7435481548309326,2.1579625606536865,0,0.0,0.4127776026725769,1.4571017026901245,0,0.34137
0,44,train,2.7335896492004395,2.1417551040649414,0,0.0,0.41842567920684814,1.4558714628219604,0,0.34036
0,45,train,2.758923053741455,2.1670689582824707,0,0.0,0.42435818910598755,1.4823895692825317,0,0.3425
0,46,train,2.7582192420959473,2.1582143306732178,0,0.0,0.43504512310028076,1.5019209384918213,0,0.33835
0,47,train,2.768430709838867,2.149503707885742,0,0.0,0.4510069489479065,1.4834778308868408,0,0.3412
0,48,train,2.8096930980682373,2.1640970706939697,0,0.0,0.4619161784648895,1.4423149824142456,0,0.34252
0,49,train,2.8187553882598877,2.150548219680786,0,0.0,0.4794135093688965,1.424502968788147,0,0.34025
0,50,train,2.8282368183135986,2.131991386413574,0,0.0,0.4931512773036957,1.393643856048584,0,0.33999
0,51,train,2.8778586387634277,2.1609625816345215,0,0.0,0.5103232860565186,1.3712098598480225,0,0.34272
0,52,train,2.892791986465454,2.154953956604004,0,0.0,0.5340344309806824,1.3878073692321777,0,0.3393
0,53,train,2.876281499862671,2.1388261318206787,0,0.0,0.5565168857574463,1.4342553615570068,0,0.33916
0,54,train,2.8942205905914307,2.143364906311035,0,0.0,0.5807511806488037,1.4844727516174316,0,0.34306
0,55,train,2.9117443561553955,2.149240255355835,0,0.0,0.6067700982093811,1.5168514251708984,0,0.33966
0,56,train,2.9469645023345947,2.1497962474823,0,0.0,0.6328737139701843,1.5167027711868286,0,0.33904
0,57,train,2.967144250869751,2.143991708755493,0,0.0,0.6579123139381409,1.508004903793335,0,0.34391
0,58,train,2.9829189777374268,2.1339824199676514,0,0.0,0.6821169853210449,1.5017236471176147,0,0.34133
0,59,train,3.0294392108917236,2.1525325775146484,0,0.0,0.7017567753791809,1.4906470775604248,0,0.33705
0,60,train,3.032301425933838,2.155390501022339,0,0.0,0.7130126953125,1.5278385877609253,0,0.34096
0,61,train,3.0097155570983887,2.149639129638672,0,0.0,0.7162066698074341,1.600641131401062,0,0.34123
0,62,train,2.9660682678222656,2.1331310272216797,0,0.0,0.7163684368133545,1.6933085918426514,0,0.34051
0,63,train,2.966920852661133,2.139585018157959,0,0.0,0.7110170125961304,1.7120848894119263,0,0.34185
0,64,train,2.909289598464966,2.1407816410064697,0,0.0,0.6595044136047363,1.7394015789031982,0,0.34116
0,65,train,2.775717258453369,2.1478331089019775,0,0.0,0.5211979746818542,1.7395167350769043,0,0.34113
0,66,train,2.629930019378662,2.139150381088257,0,0.0,0.3802574872970581,1.7275638580322266,0,0.34228
0,67,train,2.5199742317199707,2.133635997772217,0,0.0,0.2739607095718384,1.7054815292358398,0,0.34223
0,68,train,2.4566006660461426,2.136874198913574,0,0.0,0.20620138943195343,1.6983227729797363,0,0.34112
0,69,train,2.443455219268799,2.1294655799865723,0,0.0,0.182803213596344,1.6311959028244019,0,0.34345
0,70,train,2.422560214996338,2.1310083866119385,0,0.0,0.1488734483718872,1.5683563947677612,0,0.3399
0,71,train,2.453482151031494,2.1286404132843018,0,0.0,0.16766880452632904,1.5098686218261719,0,0.34195
0,72,train,2.4571502208709717,2.1340277194976807,0,0.0,0.1658649742603302,1.5135016441345215,0,0.33777
0,73,train,2.4386157989501953,2.1197054386138916,0,0.0,0.16904650628566742,1.5380171537399292,0,0.34154
0,74,train,2.4509565830230713,2.1319949626922607,0,0.0,0.17581501603126526,1.5633692741394043,0,0.34287
0,75,train,2.4100236892700195,2.1124863624572754,0,0.0,0.16647551953792572,1.6243064403533936,0,0.34058
0,76,train,2.4251708984375,2.1223161220550537,0,0.0,0.18840914964675903,1.7019710540771484,0,0.34272
0,77,train,2.4089162349700928,2.1259264945983887,0,0.0,0.17271700501441956,1.7036470174789429,0,0.34641
0,78,train,2.4442765712738037,2.134894371032715,0,0.0,0.20346476137638092,1.7465095520019531,0,0.35148
0,79,train,2.4309449195861816,2.1196041107177734,0,0.0,0.21344146132469177,1.8122622966766357,0,0.34935
0,80,train,2.339301109313965,2.129014015197754,0,0.0,0.12810124456882477,1.8986799716949463,0,0.34286
0,81,train,2.379617691040039,2.1267037391662598,0,0.0,0.18280398845672607,1.991554856300354,0,0.34141
0,82,train,2.4064762592315674,2.1164064407348633,0,0.0,0.21441607177257538,1.9702192544937134,0,0.35589
0,83,train,2.4025869369506836,2.1216883659362793,0,0.0,0.19756171107292175,1.933672308921814,0,0.3454
0,84,train,2.372913122177124,2.1141586303710938,0,0.0,0.16568194329738617,1.8788983821868896,0,0.34346
0,85,train,2.3916025161743164,2.1165266036987305,0,0.0,0.16798977553844452,1.805197834968567,0,0.34478
0,86,train,2.3990468978881836,2.1216230392456055,0,0.0,0.16380035877227783,1.784669041633606,0,0.34507
0,87,train,2.3976738452911377,2.11690616607666,0,0.0,0.16984324157238007,1.791460394859314,0,0.34097
0,88,train,2.406525135040283,2.120105266571045,0,0.0,0.17243444919586182,1.799863338470459,0,0.3465
0,89,train,2.361206531524658,2.108861207962036,0,0.0,0.14453476667404175,1.8167674541473389,0,0.36337
0,90,train,2.3896901607513428,2.112361431121826,0,0.0,0.1773242950439453,1.854469656944275,0,0.33982
0,91,train,2.3654520511627197,2.1154305934906006,0,0.0,0.14832840859889984,1.890202283859253,0,0.34533
0,92,train,2.3740546703338623,2.1168465614318848,0,0.0,0.1561998575925827,1.8927302360534668,0,0.3387
0,93,train,2.39046049118042,2.126314163208008,0,0.0,0.16373902559280396,1.8977293968200684,0,0.3415
0,94,train,2.366612195968628,2.116678237915039,0,0.0,0.15056705474853516,1.9150911569595337,0,0.34402
0,95,train,2.40617299079895,2.1305365562438965,0,0.0,0.17911985516548157,1.9446762800216675,0,0.35487
0,96,train,2.396989583969116,2.1126372814178467,0,0.0,0.18167456984519958,1.9179662466049194,0,0.34438
0,97,train,2.4440438747406006,2.119174003601074,0,0.0,0.20440681278705597,1.8318475484848022,0,0.34659
0,98,train,2.462568998336792,2.1080050468444824,0,0.0,0.2123047411441803,1.7538058757781982,0,0.34515
0,99,train,2.494760036468506,2.1156959533691406,0,0.0,0.23257175087928772,1.714792251586914,0,0.34371
0,100,train,2.514071464538574,2.1085734367370605,0,0.0,0.22580717504024506,1.599339485168457,0,0.34479
0,101,train,2.5270936489105225,2.1067638397216797,0,0.0,0.24818621575832367,1.592807650566101,0,0.33989
0,102,train,2.5492069721221924,2.1084513664245605,0,0.0,0.2700251638889313,1.585215449333191,0,0.34397
0,103,train,2.5354671478271484,2.104835271835327,0,0.0,0.25871899724006653,1.5892223119735718,0,0.34397
0,104,train,2.5065786838531494,2.109689712524414,0,0.0,0.24289008975028992,1.6236343383789062,0,0.34482
0,105,train,2.5010578632354736,2.120265483856201,0,0.0,0.2293066531419754,1.6283693313598633,0,0.35295
0,106,train,2.450753927230835,2.106821298599243,0,0.0,0.20943708717823029,1.6790714263916016,0,0.3466
0,107,train,2.431248664855957,2.0992016792297363,0,0.0,0.21052221953868866,1.7252252101898193,0,0.34153
0,108,train,2.395087718963623,2.095778465270996,0,0.0,0.18784649670124054,1.7651554346084595,0,0.34058
0,109,train,2.3899459838867188,2.098234176635742,0,0.0,0.18014554679393768,1.7688411474227905,0,0.34303
0,110,train,2.398655652999878,2.1016347408294678,0,0.0,0.18910394608974457,1.7827975749969482,0,0.34165
0,111,train,2.376523017883301,2.10595703125,0,0.0,0.17082427442073822,1.8604942560195923,0,0.34429
0,112,train,2.3701484203338623,2.1124303340911865,0,0.0,0.1794254034757614,1.9844070672988892,0,0.34008
0,113,train,2.3299753665924072,2.0951125621795654,0,0.0,0.16879694163799286,2.0825138092041016,0,0.34195
0,114,train,2.3442602157592773,2.1007063388824463,0,0.0,0.1905202716588974,2.2234272956848145,0,0.34398
0,115,train,2.35383677482605,2.1051440238952637,0,0.0,0.20711109042167664,2.370682716369629,0,0.34464
0,116,train,2.348374366760254,2.101598024368286,0,0.0,0.20696485042572021,2.4646785259246826,0,0.34193
0,117,train,2.359278440475464,2.11205792427063,0,0.0,0.20990079641342163,2.5074145793914795,0,0.34464
0,118,train,2.3562302589416504,2.110837459564209,0,0.0,0.20746265351772308,2.5479304790496826,0,0.33798
0,119,train,2.355584144592285,2.1127803325653076,0,0.0,0.20844514667987823,2.5585532188415527,0,0.34294
0,120,train,2.3647866249084473,2.11584734916687,0,0.0,0.21146759390830994,2.5661258697509766,0,0.34615
0,0,test,2.2939696311950684,2.079721689224243,0,0.0,0.2014119029045105,2.6230361461639404,0,0.09179
0,1,test,2.3064372539520264,2.096188545227051,0,0.0,0.19767354428768158,2.6288974285125732,0,0.09117
0,2,test,2.324319362640381,2.1023406982421875,0,0.0,0.20949693024158478,2.638789653778076,0,0.0908
0,3,test,2.3176684379577637,2.102545976638794,0,0.0,0.20264720916748047,2.6344809532165527,0,0.09247
0,4,test,2.3061790466308594,2.085026979446411,0,0.0,0.2084321677684784,2.6370439529418945,0,0.09239
0,5,test,2.292414665222168,2.0851123332977295,0,0.0,0.19464366137981415,2.6245198249816895,0,0.09091
0,6,test,2.3241066932678223,2.1130752563476562,0,0.0,0.19854840636253357,2.641824245452881,0,0.09103
0,7,test,2.28603196144104,2.0837442874908447,0,0.0,0.18975822627544403,2.632793426513672,0,0.09077
0,8,test,2.310018539428711,2.0977768898010254,0,0.0,0.19955936074256897,2.628094434738159,0,0.09293
0,9,test,2.2797341346740723,2.0891692638397217,0,0.0,0.17780081927776337,2.6308517456054688,0,0.09348
0,10,test,2.3164708614349365,2.0974574089050293,0,0.0,0.2063906341791153,2.6357831954956055,0,0.09068
0,11,test,2.317058801651001,2.093993663787842,0,0.0,0.21038620173931122,2.63203763961792,0,0.09775
0,12,test,2.3051371574401855,2.088865041732788,0,0.0,0.2035461813211441,2.632566452026367,0,0.09608
0,13,test,2.308964490890503,2.0957117080688477,0,0.0,0.20064549148082733,2.627993583679199,0,0.0953
0,14,test,2.3143463134765625,2.099402666091919,0,0.0,0.20254209637641907,2.6473734378814697,0,0.09285
0,15,test,2.297417402267456,2.081220865249634,0,0.0,0.20347996056079865,2.630659818649292,0,0.09211
0,16,test,2.322218894958496,2.103396415710449,0,0.0,0.20644599199295044,2.6410365104675293,0,0.09115
0,17,test,2.3132588863372803,2.0962822437286377,0,0.0,0.20444731414318085,2.6362860202789307,0,0.09174
0,18,test,2.3142387866973877,2.1120400428771973,0,0.0,0.18974611163139343,2.6407339572906494,0,0.09373
0,19,test,2.3192923069000244,2.1092453002929688,0,0.0,0.1975824385881424,2.63228440284729,0,0.09519
