epoch,batch_idx,data_type,tot_loss,recon_loss,pred_loss,kld_loss,prop_bce_loss,disc_loss,mmd_loss,run_time
0,0,train,4.40059232711792,4.096698760986328,0,0.0,0.0,0,0.30389344692230225,0.72079
0,1,train,3.2816295623779297,2.973851442337036,0,0.0,0.0,0,0.30777812004089355,0.29197
0,2,train,2.8286283016204834,2.5228846073150635,0,0.0,0.0,0,0.3057436943054199,0.29011
0,3,train,2.912092924118042,2.6022794246673584,0,0.0,0.0,0,0.3098134994506836,0.29183
0,4,train,2.7114272117614746,2.4064602851867676,0,0.0,0.0,0,0.30496692657470703,0.29194
0,5,train,2.734431743621826,2.4243788719177246,0,0.0,0.0,0,0.3100529909133911,0.29412
0,6,train,2.642014980316162,2.3356237411499023,0,0.0,0.0,0,0.3063911199569702,0.29097
0,7,train,2.61348032951355,2.310398817062378,0,0.0,0.0,0,0.3030815124511719,0.29308
0,8,train,2.546975612640381,2.2435061931610107,0,0.0,0.0,0,0.3034694194793701,0.2925
0,9,train,2.5225062370300293,2.2242937088012695,0,0.0,0.0,0,0.2982124090194702,0.28103
0,10,train,2.5437867641448975,2.2421183586120605,0,0.0,0.0,0,0.3016684055328369,0.28306
0,11,train,2.5362186431884766,2.2447216510772705,0,0.0,0.0,0,0.29149699211120605,0.28227
0,12,train,2.4552438259124756,2.1652944087982178,0,0.0,0.0,0,0.2899494171142578,0.28859
0,13,train,2.4830334186553955,2.2024080753326416,0,0.0,0.0,0,0.2806253433227539,0.29821
0,14,train,2.4707107543945312,2.1989662647247314,0,0.0,0.0,0,0.27174437046051025,0.28873
0,15,train,2.5229644775390625,2.253340721130371,0,0.0,0.0,0,0.2696237564086914,0.29328
0,16,train,2.4689836502075195,2.2091281414031982,0,0.0,0.0,0,0.2598555088043213,0.2934
0,17,train,2.4917831420898438,2.2328174114227295,0,0.0,0.0,0,0.2589658498764038,0.29444
0,18,train,2.399179220199585,2.1482248306274414,0,0.0,0.0,0,0.25095438957214355,0.29429
0,19,train,2.4342002868652344,2.186025857925415,0,0.0,0.0,0,0.24817430973052979,0.28664
0,20,train,2.4584813117980957,2.2232472896575928,0,0.0,0.0,0,0.23523402214050293,0.29368
0,21,train,2.329601287841797,2.091428518295288,0,0.0,0.0,0,0.23817288875579834,0.29181
0,22,train,2.3843069076538086,2.1521823406219482,0,0.0,0.0,0,0.2321246862411499,0.29234
0,23,train,2.3846001625061035,2.158015489578247,0,0.0,0.0,0,0.22658467292785645,0.29349
0,24,train,2.4067587852478027,2.1832966804504395,0,0.0,0.0,0,0.22346222400665283,0.2968
0,25,train,2.425478458404541,2.2078182697296143,0,0.0,0.0,0,0.2176600694656372,0.29241
0,26,train,2.4630489349365234,2.246589422225952,0,0.0,0.0,0,0.21645939350128174,0.29597
0,27,train,2.374971628189087,2.1607556343078613,0,0.0,0.0,0,0.21421599388122559,0.29379
0,28,train,2.380314350128174,2.1703438758850098,0,0.0,0.0,0,0.20997047424316406,0.29454
0,29,train,2.3577723503112793,2.1542201042175293,0,0.0,0.0,0,0.20355212688446045,0.28682
0,30,train,2.353102207183838,2.1547036170959473,0,0.0,0.0,0,0.19839859008789062,0.2993
0,31,train,2.327807664871216,2.128509283065796,0,0.0,0.0,0,0.19929838180541992,0.29474
0,32,train,2.3631114959716797,2.168736457824707,0,0.0,0.0,0,0.1943749189376831,0.29148
0,33,train,2.367600440979004,2.1773762702941895,0,0.0,0.0,0,0.19022417068481445,0.28269
